EWHA_ORI_SPID	DB_Chemical_name	FINAL_CID	Hepatotoxicity	SCORE	HLT	PT	LIVERTOX_SCORE	LIVERTOX_REF_CONT	REF_FILE_NAME	REF_FILE_PAGE	SAMPLE_CLASS
LV_379	Ethosuximide	3291	0	3	NO_HLT	NO_PT	E*	While the product labeling for ethosuximide warns of hepatic dysfunction and recommends periodic monitoring of liver tests, clinically apparent liver injury with jaundice from ethosuximide is rare.	Ethosuximide.pdf	1	T_0_3
LV_380	Ethosuximide	3291	0	3	NO_HLT	NO_PT	E*	Clinically apparent hepatotoxicity from ethosuximide is very rare with few case reports published despite use of this agent for half a century.	Ethosuximide.pdf	1	T_0_3
LV_381	Etidronate	3305	0	3	NO_HLT	NO_PT	E	In most large prospective trials, the bisphosphonates were associated with only rare and isolated instances of serum enzyme elevations and no cases of clinically apparent liver injury. 	Bisphosphonates.pdf	2	T_0_3
LV_382	Etodolac	3308	1	3	Hepatocellular damage and hepatitis NEC	Hepatocellular injury	C	The latency to onset ranged a few days to several months and the pattern of enzyme elevations has been described as cholestatic, hepatocellular and mixed. 	Etodolac.pdf	1	T_1_3
LV_383	Etoposide	36462	1	3	Hepatocellular damage and hepatitis NEC	Hepatitis acute	C	In addition, etoposide has been linked to cases of acute hepatitis arising after 1 to 5 months of treatment, which have generally been self-limiting, but occasionally severe.	EtoposideTeniposide.pdf	2	T_1_3
LV_384	Etravirine	193962	0	3	NO_HLT	NO_PT	D	In large clinical trials as well as open access studies, there were no reported instances of clinically apparent liver injury attributed to etravirine	Etravirine.pdf	1	T_0_3
LV_385	Eugenol	3314	1	3	Hepatocellular damage and hepatitis NEC	Hepatic necrosis	NO_SCORE	The acute liver injury of eugenol overdose presents clinically with acute hepatic necrosis, a pattern similar to that of acetaminophen hepatotoxicity. 	Eugenol.pdf	1	T_1_3
LV_386	Everolimus	6442177	1	3	Hepatic viral infections	Hepatitis B reactivation	E	Importantly, everolimus is immunosuppressive and therapy in patients with cancer has been associated with episodes of reactivation of hepatitis B, which can be severe and even fatal.	Everolimus.pdf	2	T_1_3
LV_387	Exemestane	60198	1	3	Hepatocellular damage and hepatitis NEC	Mixed liver injury	C	There have been very rare instances of clinically apparent liver injury associated with exemestane therapy, typically arising withinone to four months of starting treatment and typically presenting with a cholestatic pattern of enzyme elevations.	Exemestane.pdf	1	T_1_3
LV_388	Exemestane	60198	1	3	Hepatocellular damage and hepatitis NEC	Mixed liver injury	C	typically arising within 1 to 4 months of starting treatment and having variable presentations but generally with a hepatocellular or mixed serum enzyme pattern 	AromataseInhibitors.pdf	2	T_1_3
LV_389	Exenatide	45588096	0	3	NO_HLT	NO_PT	NO_SCORE	Since licensure, there have been no published case reports of hepatotoxicity due to exenatide and the product label does not list liver injury as an adverse event.	Exenatide.pdf	1	T_0_3
LV_390	Ezogabine	121892	0	3	NO_HLT	NO_PT	E	. In clinical trials, therapy with ezogabine was not associated with an increased frequency of serum aminotransferase elevations as compared to placebo treatment, and there were no instances of clinically apparent liver injury.	Ezogabine.pdf	1	T_0_3
LV_391	Famciclovir	3324	0	3	NO_HLT	NO_PT	E	Since approval, cases of cholestatic jaundice have been reported to the sponsor, but there have been no published cases. Thus, clinically apparent liver disease due to famciclovir must be rare if it occurs at all.	Famciclovir.pdf	1	T_0_3
LV_392	Famotidine	5702160	1	3	Hepatocellular damage and hepatitis NEC	Liver injury	C	Rare instances of clinically apparent liver injury have been reported in patients receiving famotidine, but few cases have been reported and clinical characteristics in published cases have varied in the time to onset and pattern of injury. 	Famotidine.pdf	1	T_1_3
LV_393	Famotidine	5702160	1	3	Hepatic enzymes and function abnormalities	Hepatic function abnormal	C	Chronic therapy with famotidine has been associated with minor elevations in serum aminotransferase levels in 1% to 4% of patients, but similar rates were reported in placebo recipients.	Famotidine.pdf	1	T_1_3
LV_394	Febuxostat	134018	1	3	Hepatocellular damage and hepatitis NEC	Hepatic steatosis	C	The product label for febuxostat lists hepatic steatosis, hepatitis and hepatomegaly as potential side effects.	Febuxostat.pdf	1	T_1_3
LV_395	Fedratinib	16722836	1	3	Hepatocellular damage and hepatitis NEC	Hepatitis acute	D	at least one case of severe acute hepatitis with hepatic failure was reported in an early study of fedratinib.	Fedratinib.pdf	1	T_1_3
LV_396	Felbamate	3331	1	3	Hepatic failure and associated disorders	Acute hepatic failure	B	More than a dozen instances of acute liver failure and death were attributed to felbamate before severe restrictions were placed upon its use.	Felbamate.pdf	1	T_1_3
LV_397	Felodipine	3333	0	3	NO_HLT	NO_PT	E	 cases of clinically apparent liver injury due to felodipine have not been published.	Felodipine.pdf	1	T_0_3
LV_398	Felodipine	3333	0	3	NO_HLT	NO_PT	E	Despite 20 years of clinical use, cases of clinically apparent liver injury due to felodipine have not been published.	Felodipine.pdf	1	T_0_3
LV_399	Fenofibrate	3339	1	3	Hepatocellular damage and hepatitis NEC	Chronic hepatitis	B	Onset of injury is variable; cases resembling acute hepatitis usually arise within a few weeks or months of starting therapy (Case 2), whereas cases resembling chronic hepatitis and cirrhosis typically arise after more than 6 months or even years of treatment (Case 1).	Fenofibrate.pdf	1	T_1_3
LV_400	Fenoprofen	3342	1	3	Hepatic failure and associated disorders	Jaundice	D	Clinically apparent liver injury with jaundice from fenoprofen is very rare and only individual case reports have been published. 	Fenoprofen.pdf	1	T_1_3
LV_401	Fentanyl	3345	0	3	NO_HLT	NO_PT	E	Although fentanyl has many serious side effects and has been implicated in deaths from overdose and inadvertent use, it has not been linked to cases of clinically apparent liver injury	FentanylAndAnalogues.pdf	2	T_0_3
LV_402	Fenugreek	91864538	0	3	NO_HLT	NO_PT	E	Despite being widely used, fenugreek has not been implicated in cases of clinically apparent liver injury and, in prospective studies, has had no effect on serum enzyme levels.	Fenugreek.pdf	1	T_0_3
LV_403	Ferrous Fumarate	6433164	1	3	Cholestasis and jaundice	Jaundice	A[H]	Jaundice is initially mild, while prolongation of the prothrombin time (or INR) and acidosis arise early (Case 1). The usual cause of death from iron poisoning is cardiac arrest, but deaths from hepatic failure as well as emergency liver transplantation for iron poisoning have been reported. 	Iron.pdf	2	T_1_3
LV_404	Ferrous Gluconate	23616740	1	3	Cholestasis and jaundice	Jaundice	A[H]	Jaundice is initially mild, while prolongation of the prothrombin time (or INR) and acidosis arise early (Case 1). The usual cause of death from iron poisoning is cardiac arrest, but deaths from hepatic failure as well as emergency liver transplantation for iron poisoning have been reported. 	Iron.pdf	2	T_1_3
LV_405	Ferrous Sulfate	24393	1	3	Cholestasis and jaundice	Jaundice	A[H]	Jaundice is initially mild, while prolongation of the prothrombin time (or INR) and acidosis arise early (Case 1). The usual cause of death from iron poisoning is cardiac arrest, but deaths from hepatic failure as well as emergency liver transplantation for iron poisoning have been reported. 	Iron.pdf	2	T_1_3
LV_406	Fesoterodine	6918558	0	3	NO_HLT	NO_PT	NO_SCORE	Like most anticholinergic agents, fesoterodine has not been linked to episodes of liver enzyme elevations or clinically apparent liver injury.	Fesoterodine.pdf	1	T_0_3
LV_407	Fexofenadine	63002	0	3	NO_HLT	NO_PT	E	Fexofenadine has not been linked to similar cases of cardiac arrhythmias or liver injury	Fexofenadine.pdf	1	T_0_3
LV_408	Fidaxomicin	46174142	0	3	NO_HLT	NO_PT	E	There have been no reports of clinically apparent liver injury attributed to fidaxomicin.	Fidaxomicin.pdf	1	T_0_3
LV_409	Finasteride	57363	0	3	NO_HLT	NO_PT	E	There have been published reports of transient serum enzyme elevations occurring during finasteride therapy, but none of clinically apparent liver injury	Finasteride.pdf	1	T_0_3
LV_410	Finasteride	57363	0	3	NO_HLT	NO_PT	E	There have been published reports of transient serum enzyme elevations occurring during finasteride therapy, but none of clinically apparent liver injury.	Finasteride.pdf	2	T_0_3
LV_411	Fingolimod	107970	1	3	Cholestasis and jaundice	Jaundice	C	Thus, mild-to-moderate and transient serum enzyme elevations during therapy are not uncommon, and clinically apparent liver injury with jaundice due to fingolimod can occur.	Fingolimod.pdf	2	T_1_3
LV_412	Flecainide	3356	1	3	Hepatocellular damage and hepatitis NEC	Hepatitis	D	The typical presentation is with a cholestatic hepatitis arising within 1 to 6 weeks of starting flecainide. 	Flecainide.pdf	1	T_1_3
LV_413	Flibanserin	6918248	1	3	Cholestasis and jaundice	Cholestasis	E	The latency to onset is typically 1 to 8 weeks and the pattern of enzyme elevations varies, ranging from cholestatic to hepatocellular.	Flibanserin.pdf	1	T_1_3
LV_414	Floxuridine	5790	1	3	Hepatic fibrosis and cirrhosis	Primary biliary cholangitis	A	In addition, prolonged or repeated hepatic arterial infusions of FUDR can cause acalculous cholecystitis and multiple biliary strictures that can cause jaundice and a chronic sclerosing cholangitis-like syndrome.	Floxuridine.pdf	1	T_1_3
LV_415	Flucloxacillin Floxacillin [USAN]	21319	1	3	Hepatic failure and associated disorders	Acute hepatic failure	NO_SCORE	In addition, rare cases of flucloxacillin associated liver injury have resulted in vanishing bile duct syndrome has well as instances of acute liver failure leading to liver transplantation or death.	PenicillinSecondGen.pdf	2	T_1_3
LV_416	Fluconazole	3365	1	3	Hepatic failure and associated disorders	Acute hepatic failure	B	Fatal instances of fluconazole induced liver injury have been reported (Case 1), but most cases are self-limited, although recovery may be delayed for several weeks a fter stopping fluconazole and may be slow requiring 2 to 3 months.	Fluconazole.pdf	1	T_1_3
LV_417	Fludarabine	657237	1	3	Hepatic viral infections	Chronic hepatitis B	E*	As a consequence, fludarabine therapy has been linked to cases of reactivation of chronic hepatitis B, including instances of reverse seroconversion marked by development of HBsAg and active disease in a patient who had resolved hepatitis B before chemotherapy, as shown by presence of anti-HBc without HBsAg	Fludarabine.pdf	1	T_1_3
LV_418	Fluorouracil	3385	1	3	Hepatocellular damage and hepatitis NEC	Hepatic steatosis	A	The elevations may be associated with hepatic steatosis, which can be demonstrated by hepatic imaging and has been confirmed by liver biopsies that show variable degrees of macrovesicular steatosis and portal inflammation. 	Fluorouracil.pdf	1	T_1_3
LV_419	Fluoxetine	3386	1	3	Hepatocellular damage and hepatitis NEC	Cholestatic liver injury	C	Rare instances of acute, clinically apparent episodes of liver injury with marked liver enzyme elevations with or without jaundice have been reported in patients on fluoxetine.	Fluoxetine.pdf	1	T_1_3
LV_420	Fluoxymesterone	6446	1	3	Cholestasis and jaundice	Cholestasis	NO_SCORE	Androgenic and anabolic steroids have been implicated in four distinct forms of liver injury: transient serum enzyme elevations, an acute cholestatic syndrome (“bland cholestasis”), chronic vascular injury to the liver (peliosis hepatis) and hepatic tumors including adenomas and hepatocellular carcinoma. 	AndrogenicSteroids.pdf	2	T_1_3
LV_421	Fluphenazine	3372	0	3	NO_HLT	NO_PT	E	cases of clinically apparent liver injury due to felodipine have not been published	Fluphenazine.pdf	1	T_0_3
LV_422	Flurazepam	3393	0	3	NO_HLT	NO_PT	D	Flurazepam, as with other benzodiazepines, is rarely associated with serum ALT elevations, and clinically apparent liver injury is rare.	Flurazepam.pdf	1	T_0_3
LV_423	Flurbiprofen	3394	1	3	Cholestasis and jaundice	Cholestasis	C	The pattern of enzyme elevations is typically cholestatic, but hepatocellular cases have been described.	Flurbiprofen.pdf	1	T_1_3
LV_424	Flutamide	3397	1	3	Cholestasis and jaundice	Cholestasis	A	Allergic manifestations are rare as are autoantibodies. The pattern of liver enzyme elevations is most commonly hepatocellular, but many cases with cholestatic and mixed patterns have been described.	Flutamide.pdf	1	T_1_3
LV_425	Fluvastatin	446155	1	3	Hepatocellular damage and hepatitis NEC	Liver injury	B	Fluvastatin is the statin most commonly associated with serum aminotransferase elevations and the highest rates of symptomatic liver injury, yet frank, clinically apparent hepatic injury from fluvastatin is still quite rare estimated to occur in 1.7 per 10,000 person years of use. I	Fluvastatin.pdf	1	T_1_3
LV_426	Fluvoxamine	5324346	1	3	Cholestasis and jaundice	Jaundice	D	A few instances of acute, clinically apparent episodes of liver injury with marked liver enzyme elevations with no or minimal jaundice have been reported in patients on fluvoxamine.	Fluvoxamine.pdf	1	T_1_3
LV_427	Folate	135398658	0	3	NO_HLT	NO_PT	E	The cause of the serum enzyme elevations that may occur during trimetrexate use is probably direct hepatotoxicity from the folate antagonism.	Trimetrexate.pdf	2	T_0_3
LV_428	Folate	135398658	0	3	NO_HLT	NO_PT	E*	No instances of clinically apparent acute liver injury attributed to pralatrexate have been reported in the literature, but monitoring for liver toxicity is recommended. 	Pralatrexate.pdf	1	T_0_3
LV_429	Folate	135398658	0	3	NO_HLT	NO_PT	E	No instances of clinically apparent acute liver injury attributed to pemetrexed have been reported.	Pemetrexed.pdf	1	T_0_3
LV_430	Folate	135398658	0	3	NO_HLT	NO_PT	E	It is not clear how folate might cause liver injury. Folate is stored in the liver, but it is metabolized in many tissues and has no effects on the hepatic microsomal enzyme systems.	FolicAcid.pdf	2	T_0_3
LV_431	Fondaparinux	5282448	0	3	NO_HLT	NO_PT	E	Fondaparinux has not been in wide clinical use, but cases of idiosyncratic clinically apparent liver injury have not been reported in the literature.	Fondaparinux.pdf	2	T_0_3
